HPO_ICD10_ID	HPO_IDs	HPO_Strings	HPO_Syns	ICD10
HPO_ICD:724	{'HP:0012229', 'HP:0002921', 'HP:0200149', 'HP:0009704'}	{'Chronic CSF lymphocytosis', 'Abnormality of the cerebrospinal fluid', 'CSF lymphocytic pleiocytosis', 'CSF pleocytosis'}	{'Abnormal CSF findings', 'Cerebrospinal fluid pleocytosis', 'Increased leukocyte count in CSF', 'Abnormality of the CSF', 'Chronic cerebrospinal fluid lymphocytosis', 'CSF lymphocytosis'}	{'R831', 'R830', 'R839', 'R832', 'R836', 'R838', 'R834', 'R833', 'R835'}
HPO_ICD:725	{'HP:0002933', 'HP:0004299'}	{'Hernia of the abdominal wall', 'Ventral hernia'}	{'Herniated abdominal wall'}	{'K439'}
HPO_ICD:726	{'HP:0002938', 'HP:0003307'}	{'Lumbar hyperlordosis', 'Hyperlordosis'}	{'Increased lumbar lordosis', 'Prominent lumbar lordosis', 'Lordosis', 'Exaggerated lumbar lordosis', 'Prominent swayback', 'Excessive inward curvature of lower spine', 'Lumbar lordosis'}	{'M4050'}
HPO_ICD:727	{'HP:0002945', 'HP:0004622'}	{'Progressive intervertebral space narrowing', 'Intervertebral space narrowing'}	{'Narrow intervertebral spaces', 'Narrow intervertebral disc spaces'}	{'M9979'}
HPO_ICD:728	{'HP:0002955'}	{'Granulomatosis'}	set()	{'L929'}
HPO_ICD:729	{'HP:0002960'}	{'Autoimmunity'}	{'Autoimmunity', 'Autoimmune condition', 'Autoimmune disease', 'Autoimmune disorder'}	{'M359'}
HPO_ICD:730	{'HP:0002961'}	{'Dysgammaglobulinemia'}	set()	{'D472'}
HPO_ICD:731	{'HP:0002967'}	{'Cubitus valgus'}	{'Outward turned elbows'}	{'M21022', 'M21029', 'M21021'}
HPO_ICD:732	{'HP:0002987'}	{'Elbow flexion contracture'}	{'Contractures of elbows', 'Contractures of the elbows', 'Elbow contractures', 'Fixed flexion at the elbow joint', 'Contracture of elbow joint', 'Elbow contracture', 'Elbow flexion deformity', 'Elbow flexion contractures'}	{'M24529'}
HPO_ICD:733	{'HP:0040275', 'HP:0003003'}	{'Colon cancer', 'Adenocarcinoma of the large intestine'}	{'Colon cancer'}	{'C189'}
HPO_ICD:734	{'HP:0008151', 'HP:0005542', 'HP:0003645', 'HP:0003010'}	{'Prolonged bleeding time', 'Prolonged whole-blood clotting time', 'Prolonged partial thromboplastin time', 'Prolonged prothrombin time'}	{'Prolonged clotting time', 'Abnormal partial thromboplastin time', 'Low factor II activity', 'Partial thromboplastin time prolonged', 'Prolonged PT', 'Reduced factor II activity', 'Increased bleeding time', 'Increased INR', 'Prolonged PTT', 'Delayed thromboplastin generation', 'Prolonged activated partial thromboplastin time', 'Reduced prothrombin activity', 'increased international normalised ratio', 'Increased international normalized ratio', 'Prolonged bleeding time'}	{'R791'}
HPO_ICD:735	{'HP:0003044'}	{'Shoulder flexion contracture'}	set()	{'M24519'}
HPO_ICD:736	{'HP:0006055', 'HP:0003049', 'HP:0009486', 'HP:0009487'}	{'Ulnar deviation of the wrist', 'Ulnar deviation of the hand', 'Ulnar deviated club hands', 'Radial deviation of the hand'}	{'Ulnar deviation of hands', 'Ulnar deviation of the hands', 'Radial deviation of hands', 'Ulnar deviation of wrists'}	{'M21839'}
HPO_ICD:737	{'HP:0003057'}	{'Tetraamelia'}	{'Tetra-amelia'}	{'Q7203', 'Q7103'}
HPO_ICD:738	{'HP:0003070'}	{'Elbow ankylosis'}	set()	{'M24629'}
HPO_ICD:739	{'HP:0003072', 'HP:0008250'}	{'Hypercalcemia', 'Infantile hypercalcemia'}	{'High blood calcium levels', 'Hypercalcaemia', 'Increased calcium in blood'}	{'E8352'}
HPO_ICD:740	{'HP:0003074', 'HP:0011998'}	{'Postprandial hyperglycemia', 'Hyperglycemia'}	{'High blood glucose', 'High blood sugar'}	{'R739'}
HPO_ICD:741	{'HP:0003076'}	{'Glycosuria'}	{'Glucose in urine', 'Glucosuria'}	{'R81'}
HPO_ICD:742	{'HP:0003077'}	{'Hyperlipidemia'}	{'Elevated lipids in blood'}	{'E785'}
HPO_ICD:743	{'HP:0003095'}	{'Septic arthritis'}	{'Infected joint'}	{'M009'}
HPO_ICD:744	{'HP:0003097'}	{'Short femur'}	{'Short thighbone', 'Hypoplasia of the femora', 'Femoral hypoplasia', 'Short femurs'}	{'Q72899'}
HPO_ICD:745	{'HP:0011423', 'HP:0003111', 'HP:0003113', 'HP:0011032'}	{'Hypochloremia', 'Abnormal blood ion concentration', 'Hyperchloremia', 'Abnormality of fluid regulation'}	{'Electrolyte disorders', 'Abnormality of ion homeostasis', 'Fluid imbalance', 'Low blood chloride levels', 'Abnormality of fluid regulation'}	{'E878'}
HPO_ICD:746	{'HP:0003116'}	{'Abnormal echocardiogram'}	{'Abnormal echocardiogram', 'Abnormal echocardiography'}	{'R931'}
HPO_ICD:747	{'HP:0012412', 'HP:0003118'}	{'Premature adrenarche', 'Increased circulating cortisol level'}	{'Increased cortisol production', 'Hypercortisolism', 'Cushing syndrome', 'Increased circulating cortisol level'}	{'E249', 'E270'}
HPO_ICD:748	{'HP:0003158'}	{'Hyposthenuria'}	{'Reduced urinary osmolality'}	{'N2889'}
HPO_ICD:749	{'HP:0003179'}	{'Protrusio acetabuli'}	{'Protrusio acetabulae'}	{'M247'}
HPO_ICD:750	{'HP:0003187'}	{'Breast hypoplasia'}	{'Underdeveloped breasts'}	{'N6482'}
HPO_ICD:751	{'HP:0003193'}	{'Allergic rhinitis'}	{'Hayfever', 'Hay fever', 'Nasal allergies'}	{'J309', 'J300'}
HPO_ICD:752	{'HP:0003198', 'HP:0003756'}	{'Skeletal myopathy', 'Myopathy'}	{'Myopathic changes', 'Muscle tissue disease'}	{'M629'}
HPO_ICD:753	{'HP:0003201'}	{'Rhabdomyolysis'}	{'Breakdown of skeletal muscle'}	{'M6282'}
HPO_ICD:754	{'HP:0003228', 'HP:0004906'}	{'Hypernatremic dehydration', 'Hypernatremia'}	{'High blood sodium levels'}	{'E870'}
HPO_ICD:755	{'HP:0003251'}	{'Male infertility'}	{'Male infertility'}	{'N469'}
HPO_ICD:756	{'HP:0003262'}	{'Smooth muscle antibody positivity'}	{'Anti-smooth muscle antibody positivity', 'Smooth muscle antibody positive'}	{'R894'}
HPO_ICD:757	{'HP:0003265', 'HP:0006579', 'HP:0008176'}	{'Neonatal unconjugated hyperbilirubinemia', 'Neonatal hyperbilirubinemia', 'Prolonged neonatal jaundice'}	{'Hyperbilirubinemia, neonatal', 'Prolonged yellowing of skin in newborn', 'Neonatal jaundice', 'Jaundice, neonatal', 'High blood bilirubin levels in neonate'}	{'P599'}
HPO_ICD:758	{'HP:0003279'}	{'Coxa magna'}	set()	{'M9140'}
HPO_ICD:759	{'HP:0008489', 'HP:0003302'}	{'Spondylolisthesis', 'Spondylolisthesis at L5-S1'}	{'Slipped backbone', 'Spondylolithesis', 'Displacement of one backbone compared to another', 'Spondylolysis and spondylolisthesis of l5'}	{'M4310'}
HPO_ICD:760	{'HP:0003304'}	{'Spondylolysis'}	set()	{'M4300'}
HPO_ICD:761	{'HP:0003318', 'HP:0010646'}	{'Cervical spine instability', 'Cervical spine hypermobility'}	set()	{'M532X2'}
HPO_ICD:762	{'HP:0003326'}	{'Myalgia'}	{'Myalgias', 'Muscle pain', 'Muscle ache'}	{'M791'}
HPO_ICD:763	{'HP:0003365', 'HP:0030838'}	{'Arthralgia of the hip', 'Hip pain'}	{'Hip joint pain', 'Coxalgia', 'Hip pain', 'Hip arthralgia'}	{'M25559'}
HPO_ICD:764	{'HP:0003396'}	{'Syringomyelia'}	{'Syrinx', 'Fluid-filled cyst in spinal cord'}	{'G950'}
HPO_ICD:765	{'HP:0003401'}	{'Paresthesia'}	{'Paresthesias', 'Pins and needles feeling', 'Tingling'}	{'R202'}
HPO_ICD:766	{'HP:0003418'}	{'Back pain'}	{'Back pain'}	{'M549', 'M5489'}
HPO_ICD:767	{'HP:0003419'}	{'Low back pain'}	{'Lower back pain'}	{'M545'}
HPO_ICD:768	{'HP:0003457', 'HP:0030007'}	{'EMG abnormality', None}	{'Electromyogram abnormal', 'Abnormal EMG', 'EMG abnormalities', 'Abnormal electromyography finding'}	{'R94131'}
HPO_ICD:769	{'HP:0003467', 'HP:0005667'}	{'Os odontoideum', 'Atlantoaxial instability'}	set()	{'M532X1'}
HPO_ICD:770	{'HP:0003468'}	{'Abnormal vertebral morphology'}	{'Abnormal vertebrae', 'Abnormality of the vertebrae', 'Abnormal vertebral bodies', 'Vertebral anomalies', 'Multiple vertebral anomalies'}	{'Q675'}
HPO_ICD:771	{'HP:0003470'}	{'Paralysis'}	{'Paralysis', 'Inability to move'}	{'G839'}
HPO_ICD:772	{'HP:0003474'}	{'Sensory impairment'}	{'Hypoaesthesia', 'Hypoesthesia'}	{'R201'}
HPO_ICD:773	{'HP:0003508', 'HP:0003498', 'HP:0004322', 'HP:0003510'}	{'Severe short stature', 'Short stature', 'Proportionate short stature', 'Disproportionate short stature'}	{'Small stature', 'Short stature', 'Short stature, proportionate', 'Height less than 3rd percentile', 'Severe short stature', 'Dwarfism', 'Decreased body height', 'Short stature, severe disproportionate', 'Proportionate dwarfism', 'Short stature, disproportionate', 'Short stature, extreme', 'Short stature, severe', 'Proportionate small stature', 'Stature below 3rd percentile'}	{'R6252', 'E343'}
HPO_ICD:774	{'HP:0003547'}	{'Shoulder girdle muscle weakness'}	{'Muscle weakness, shoulder-girdle', 'Shoulder weakness', 'Weak shoulder muscles', 'Shoulder girdle weakness'}	{'M9907'}
HPO_ICD:775	{'HP:0003565'}	{'Elevated erythrocyte sedimentation rate'}	{'Elevated sedimentation rate', 'High erythrocyte sedimentation rate', 'Raised erythrocyte sedimentation rate', 'Elevated ESR', 'Increased erythrocyte sedimentation rate', 'High ESR'}	{'R700'}
HPO_ICD:776	{'HP:0003641'}	{'Hemoglobinuria'}	{'Hemoglobin in urine'}	{'R823'}
HPO_ICD:777	{'HP:0003691'}	{'Scapular winging'}	{'Winged scapulae', 'Winged scapulas', 'Scapula alata', 'Winged shoulder blade', 'Scapular weakness'}	{'M2180'}
HPO_ICD:778	{'HP:0012515', 'HP:0003749'}	{'Hip flexor weakness', 'Pelvic girdle muscle weakness'}	{'Hip-girdle muscle weakness', 'Pelvic girdle weakness', 'Hip girdle muscle weakness', 'Hip girdle weakness'}	{'M9905'}
HPO_ICD:779	{'HP:0003762'}	{'Uterus didelphys'}	{'Double uterus'}	{'Q512', 'Q5111', 'Q5110'}
HPO_ICD:780	{'HP:0000748', 'HP:0000719', 'HP:0000734', 'HP:0000749', 'HP:0003763', 'HP:0002375'}	{'Hypokinesia', 'Inappropriate behavior', 'Inappropriate laughter', 'Paroxysmal bursts of laughter', 'Disinhibition', 'Bruxism'}	{'Decreased spontaneous movements', 'Paroxysmal laughter', 'Decreased muscle movement', 'Inappropriate behavior', 'Disinhibition', 'Teeth grinding', 'Decreased spontaneous movement', 'Inappropriate laughter'}	{'F458', 'R4689'}
HPO_ICD:781	{'HP:0003765'}	{'Psoriasiform dermatitis'}	{'Psoriasis'}	{'L409'}
HPO_ICD:782	{'HP:0003771'}	{'Pulp stones'}	{'Pulp calcifications', 'False pulp stones', 'False denticles', 'True denticles', 'True pulp stones', 'Pulp stones', 'Pulp denticles'}	{'K042'}
HPO_ICD:783	{'HP:0003774'}	{'Stage 5 chronic kidney disease'}	{'Chronic renal failure', 'End-stage renal disease', 'End stage renal disease', 'Renal failure, endstage', 'End stage renal failure', 'End-stage renal failure', 'Stage 5 chronic kidney disease'}	{'N186', 'N185'}
HPO_ICD:784	{'HP:0003811'}	{'Neonatal death'}	{'Neonatal lethal'}	{'P9689', 'R99'}
HPO_ICD:785	{'HP:0003826'}	{'Stillbirth'}	{'Stillborn', 'Stillbirth', 'Fetal death'}	{'P95'}
HPO_ICD:786	{'HP:0011847', 'HP:0003942'}	{'Synovial chondromatosis of the elbow', 'Giant cell tumor of bone'}	set()	{'D480'}
HPO_ICD:787	{'HP:0001172', 'HP:0004097'}	{'Abnormal thumb morphology', 'Deviation of finger'}	{'Atypical position of finger', 'Abnormality of the thumbs', 'Finger pointing in a different direction than usual', 'Deviated fingers', 'Abnormality of the thumb', 'Thumb deformity'}	{'M20001', 'M20002', 'M20009'}
HPO_ICD:788	{'HP:0004320'}	{'Vaginal fistula'}	set()	{'N828'}
HPO_ICD:789	{'HP:0004321'}	{'Bladder fistula'}	set()	{'N322'}
HPO_ICD:790	{'HP:0004324'}	{'Increased body weight'}	{'Increased body weight', 'Weight gain'}	{'R635'}
HPO_ICD:791	{'HP:0001824', 'HP:0004325'}	{'Decreased body weight', 'Weight loss'}	{'Weight less than 3rd percentile', 'Low weight', 'Decreased weight', 'Decreased body weight', 'Low body weight'}	{'R634', 'R636'}
HPO_ICD:792	{'HP:0004326'}	{'Cachexia'}	{'Wasting syndrome'}	{'R64'}
HPO_ICD:793	{'HP:0004438', 'HP:0004330'}	{'Increased skull ossification', 'Hyperostosis frontalis interna'}	{'Overgrowth of the inside of the frontal bone', 'Hyperossification of skull', 'Thick internal surface of the frontal bone', 'Hyperostosis of the internal surface of the frontal bone', 'Increased calcification of skull', 'Sclerosis of skull', 'Increased ossification of the internal surface of the frontal bone', 'Sclerosis of bones of skull', 'Thick inner surface of the frontal bone', 'Hyperostosis of skull', 'Excessive growth of inner surface of the frontal bone', 'Enlargement of the inner surface of the frontal bone', 'Hypertrophy of the internal surface of the frontal bone', 'Increased Mineralization of skull', 'Overgrowth of the inner surface of the frontal bone'}	{'M852'}
HPO_ICD:794	{'HP:0004334'}	{'Dermal atrophy'}	{'Atrophic skin', 'Skin degeneration', 'Skin atrophy'}	{'L909'}
HPO_ICD:795	{'HP:0004372'}	{'Reduced consciousness/confusion'}	{'Reduced consciousness/confusion', 'Lowered consciousness', 'Disturbances of consciousness'}	{'R4182'}
HPO_ICD:796	{'HP:0004381'}	{'Supravalvular aortic stenosis'}	set()	{'Q253'}
HPO_ICD:797	{'HP:0004383'}	{'Hypoplastic left heart'}	{'Underdeveloped left heart', 'Heart left ventricle hypoplasia', 'Left ventricular hypoplasia'}	{'Q234'}
HPO_ICD:798	{'HP:0004389'}	{'Intestinal pseudo-obstruction'}	{'Intestinal pseudoobstruction'}	{'K598'}
HPO_ICD:799	{'HP:0004392'}	{'Prune belly'}	{'Prune belly'}	{'Q7951', 'Q794'}
HPO_ICD:800	{'HP:0004783', 'HP:0004795', 'HP:0004394'}	{'Duodenal polyposis', 'Hamartomatous stomach polyps', 'Multiple gastric polyps'}	{'Multiple duodenal polyps'}	{'K317'}
HPO_ICD:801	{'HP:0004395'}	{'Malnutrition'}	{'Malnutrition'}	{'E639', 'E619', 'E46', 'E649'}
HPO_ICD:802	{'HP:0004401', 'HP:0010676'}	{'Meconium ileus', 'Mechanical ileus'}	{'Distal intestinal obstruction syndrome', 'Meconium ileus in neonates', 'Meconium ileus on ultrasonography'}	{'P760', 'K56699'}
HPO_ICD:803	{'HP:0004404'}	{'Abnormal nipple morphology'}	{'Abnormality of the nipple'}	{'N649'}
HPO_ICD:804	{'HP:0004409'}	{'Hyposmia'}	{'Sense of smell impaired', 'Decreased smell sensation', 'Loss of smell'}	{'R439'}
HPO_ICD:805	{'HP:0004411'}	{'Deviated nasal septum'}	{'Crooked nasal septum', 'Crooked septum of nose', 'Deviated nasal septum', 'Deviated septum of nose'}	{'J342'}
HPO_ICD:806	{'HP:0004971', 'HP:0011661', 'HP:0004960', 'HP:0005143', 'HP:0004414'}	{'Abnormality of the pulmonary artery', 'Pulmonary artery hypoplasia', 'Anomalous origin of left pulmonary artery from ascending aorta', 'Absent pulmonary artery', 'Anomalous origin of right pulmonary artery from ascending aorta'}	{'Absent lung artery', 'Abnormality of lung artery', 'Missing pulmonary artery', 'Underdeveloped pulmonary artery', 'Underdeveloped lung artery'}	{'Q2579'}
HPO_ICD:807	{'HP:0004969', 'HP:0004415'}	{'Peripheral pulmonary artery stenosis', 'Pulmonary artery stenosis'}	{'peripheral pulmonary stenosis', 'Peripheral pulmonic stenosis', 'Narrowing of lung artery', 'Narrowing of peripheral lung artery'}	{'Q256'}
HPO_ICD:808	{'HP:0004429'}	{'Recurrent viral infections'}	set()	{'B349'}
HPO_ICD:809	{'HP:0004459'}	{'Exostosis of the external auditory canal'}	{'External auditory canal exostoses'}	{'H61813', 'H61819', 'H61812', 'H61811'}
HPO_ICD:810	{'HP:0004464'}	{'Postauricular pit'}	{'Posterior auricular sinus', 'Posterior auricular pit', 'Pit behind the ear', 'Postauricular earpits', 'Postauricular fistula'}	{'H70812', 'H70819', 'H70813', 'H70811'}
HPO_ICD:811	{'HP:0004467'}	{'Preauricular pit'}	{'Ear pit', 'Preauricular sinus', 'Preauricular pits', 'Preauricular fistulas', 'Pit in front of the ear', 'Preauricular earpits'}	{'Q181'}
HPO_ICD:812	{'HP:0004469'}	{'Chronic bronchitis'}	set()	{'J42'}
HPO_ICD:813	{'HP:0100837', 'HP:0004535'}	{'Atrophodermia vermiculata', 'Anterior cervical hypertrichosis'}	{'Vermiculata atrophoderma', 'Congenital cervical hypertrichosis', 'Hypertrichosis, congenital anterior cervical'}	{'Q842'}
HPO_ICD:814	{'HP:0004610'}	{'Lumbar spinal canal stenosis'}	{'Lumbar spinal stenosis', 'Narrow lumbar spinal canal'}	{'M48061'}
HPO_ICD:815	{'HP:0004684'}	{'Talipes valgus'}	set()	{'Q666'}
HPO_ICD:816	{'HP:0004749', 'HP:0031671'}	{'Typical atrial flutter', 'Atrial flutter'}	set()	{'I483', 'I481', 'I4892', 'I484'}
HPO_ICD:817	{'HP:0004756', 'HP:0004751', 'HP:0001664'}	{'Torsade de pointes', 'Ventricular tachycardia', 'Paroxysmal ventricular tachycardia'}	{'Torsades de pointes', 'Episodes of ventricular tachycardia'}	{'I470', 'I472'}
HPO_ICD:818	{'HP:0011709', 'HP:0004752'}	{'Congenital atrioventricular dissociation', 'Atrioventricular dissociation'}	set()	{'I4589'}
HPO_ICD:819	{'HP:0004754'}	{'Permanent atrial fibrillation'}	{'Chronic atrial fibrillation'}	{'I481', 'I482'}
HPO_ICD:820	{'HP:0006671', 'HP:0040182', 'HP:0011701', 'HP:0004763', 'HP:0011716', 'HP:0004755', 'HP:0011690'}	{'Inappropriate sinus tachycardia', 'Junctional ectopic tachycardia', 'Permanent junctional reciprocating tachycardia', 'Paroxysmal atrial tachycardia', 'Paroxysmal supraventricular tachycardia', 'Multifocal atrial tachycardia', 'Supraventricular tachycardia'}	{'Chaotic atrial tachycardia', 'Episodic rapid heart beat', 'Ectopic atrial tachycardia', 'Episodic supraventricular tachycardia', 'SVT', 'Supraventricular tachyarrhythmia'}	{'I492', 'I471'}
HPO_ICD:821	{'HP:0004764'}	{'Myxomatous mitral valve degeneration'}	set()	{'I348'}
HPO_ICD:822	{'HP:0006562', 'HP:0004787'}	{'Viral hepatitis', 'Fulminant hepatitis'}	set()	{'B199'}
HPO_ICD:823	{'HP:0012537', 'HP:0001984', 'HP:0002243', 'HP:0004789', 'HP:0002630'}	{'Fat malabsorption', 'Protein-losing enteropathy', 'Lactose intolerance', 'Food intolerance', 'Intolerance to protein'}	{'Milk intolerance', 'Non-allergic food hypersensitivity', 'Lactose intolerance', 'Food intolerance'}	{'E739', 'K9049'}
HPO_ICD:824	{'HP:0004791'}	{'Esophageal ulceration'}	{'Esophagus ulcer', 'Oesophagus ulceration'}	{'K2210'}
HPO_ICD:825	{'HP:0004798'}	{'Recurrent infection of the gastrointestinal tract'}	{'Recurrent infection of the GI tract', 'Recurrent gastrointestinal infections', 'Recurrent infection of the gastrointestinal tract', 'Gastrointestinal infections', 'Gastrointestinal infections, recurrent'}	{'A09'}
HPO_ICD:826	{'HP:0006733', 'HP:0004808'}	{'Acute myeloid leukemia', 'Acute megakaryocytic leukemia'}	{'Acute myeloblastic leukemia', 'Acute myelocytic leukemia', 'Acute myelogenous leukemia', 'AMegL', 'AML'}	{'C9200'}
HPO_ICD:827	{'HP:0004809'}	{'Neonatal alloimmune thrombocytopenia'}	set()	{'P610'}
HPO_ICD:828	{'HP:0004813'}	{'Post-transfusion thrombocytopenia'}	{'Post-transfusion purpura'}	{'D6951'}
HPO_ICD:829	{'HP:0004818'}	{'Paroxysmal nocturnal hemoglobinuria'}	{'Paroxysmal nocturnal haemoglobinuria'}	{'D595'}
HPO_ICD:830	{'HP:0004820'}	{'Acute myelomonocytic leukemia'}	set()	{'C9250'}
HPO_ICD:831	{'HP:0004828'}	{'Refractory anemia with ringed sideroblasts'}	{'Myelodysplasia with sideroblastosis'}	{'D461'}
HPO_ICD:832	{'HP:0004836'}	{'Acute promyelocytic leukemia'}	set()	{'C9240'}
HPO_ICD:833	{'HP:0004850'}	{'Recurrent deep vein thrombosis'}	{'Recurrent deep vein blood clot', 'Recurrent venous thrombosis'}	{'I82509'}
HPO_ICD:834	{'HP:0010480', 'HP:0004871'}	{'Perineal fistula', 'Urethral fistula'}	set()	{'N360'}
HPO_ICD:835	{'HP:0004872'}	{'Incisional hernia'}	{'Recurrent abdominal hernia'}	{'K432'}
HPO_ICD:836	{'HP:0004886'}	{'Congenital laryngeal stridor'}	set()	{'P2889'}
HPO_ICD:837	{'HP:0004904'}	{'Maturity-onset diabetes of the young'}	{'Maturity onset diabetes of the young', 'MODY'}	{'E139'}
HPO_ICD:838	{'HP:0004905'}	{'Low levels of vitamin A'}	{'Vitamin A deficiency'}	{'E641', 'E509'}
HPO_ICD:839	{'HP:0004927', 'HP:0004937'}	{'Pulmonary artery dilatation', 'Pulmonary artery aneurysm'}	set()	{'I281'}
HPO_ICD:840	{'HP:0004934'}	{'Vascular calcification'}	set()	{'I998'}
HPO_ICD:841	{'HP:0004935'}	{'Pulmonary artery atresia'}	{'Pulmonary atresia'}	{'Q255'}
HPO_ICD:842	{'HP:0004936'}	{'Venous thrombosis'}	{'Blood clot in vein'}	{'I8290'}
HPO_ICD:843	{'HP:0004942'}	{'Aortic aneurysm'}	{'Bulge in wall of large artery that carries blood away from heart', 'Aortic dilatation'}	{'I719'}
HPO_ICD:844	{'HP:0004944', 'HP:0030713'}	{'Dilatation of the cerebral artery', 'Vein of Galen aneurysmal malformation'}	{'Vein of Galen malformation', 'Brain aneurysm', 'Cerebral artery aneurysm', 'Cerebral aneurysm', 'Median prosencephalic arteriovenous fistula', 'Intracranial aneurysm', 'Vein of Galen aneurysm'}	{'I671'}
HPO_ICD:845	{'HP:0004947'}	{'Arteriovenous fistula'}	{'Arteriovenous fistulas'}	{'I770'}
HPO_ICD:846	{'HP:0004952'}	{'Pulmonary arteriovenous fistulas'}	set()	{'I280'}
HPO_ICD:847	{'HP:0005001'}	{'Recurrent patellar dislocation'}	{'Recurrent dislocation of patellas'}	{'M2200'}
HPO_ICD:848	{'HP:0005086'}	{'Knee osteoarthritis'}	set()	{'M179'}
HPO_ICD:849	{'HP:0004757', 'HP:0005110'}	{'Paroxysmal atrial fibrillation', 'Atrial fibrillation'}	{'Quivering upper heart chambers resulting in irregular heartbeat', 'Atrial fibrillation, paroxysmal'}	{'I4891', 'I482', 'I480'}
HPO_ICD:850	{'HP:0010772', 'HP:0005160', 'HP:0011626', 'HP:0011666'}	{'Anomalous pulmonary venous return', 'Scimitar anomaly', 'Absent right superior vena cava', 'Total anomalous pulmonary venous return'}	{'Pulmonary venolobar syndrome', 'Total anomalous pulmonary venous drainage', 'Scimitar syndrome', 'Total anomalous pulmonary venous connection'}	{'Q262', 'Q268'}
HPO_ICD:851	{'HP:0005162'}	{'Left ventricular dysfunction'}	{'Left ventricular impairment', 'Impaired left ventricular function', 'Left-sided heart failure', 'Left ventricular failure'}	{'R9439', 'I501'}
HPO_ICD:852	{'HP:0005172'}	{'Left posterior fascicular block'}	{'Left posterior hemiblock'}	{'I445'}
HPO_ICD:853	{'HP:0005180'}	{'Tricuspid regurgitation'}	{'Tricuspid insufficiency', 'Tricuspid valve regurgitation'}	{'I071'}
HPO_ICD:854	{'HP:0005182'}	{'Bicuspid pulmonary valve'}	set()	{'Q223'}
HPO_ICD:855	{'HP:0005186'}	{'Synovial hypertrophy'}	set()	{'M6720'}
HPO_ICD:856	{'HP:0005203'}	{'Spontaneous esophageal perforation'}	{'Spontaneous esophageal rupture', 'Boerhaave syndrome'}	{'K223'}
